time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,3.72926525991,-5.74868952856,21.4012823879,6.09914564924,6.16849950337,0.0,2.91767484757,-4.68565510648,4.98229322874,0.0155817569485,0.00114380284079,0.0,449.83143724526127,451.1243922329493,450.6825143736804,451.1460139822109
3.660000000000003,3.90604231541,-6.033432924,21.6988762543,6.10026623661,6.16823518726,0.0,2.97485711,-4.80592195715,4.93758836078,0.0242406372384,-0.0188278786112,0.0,430.6994364223426,429.00667497571254,429.95923112792366,430.69232131590496
3.720000000000003,4.08654636476,-6.32588153092,21.9963217329,6.10135157356,6.16677000289,0.0,3.04197477368,-4.94238097102,4.97688718804,0.00146277695272,-0.0389889384818,0.0,459.8374275357891,458.23711154934745,456.0959223271249,454.2726749921873
3.780000000000003,4.27123829138,-6.62675476183,22.2972718654,6.10149793305,6.16444647983,0.0,3.11454275198,-5.08680308614,5.05412537258,0.00432432922771,-0.0382035458495,0.0,470.13714541484705,470.19735936441765,469.1870544879073,469.4091603395697
3.840000000000003,4.46016231435,-6.93608869793,22.6015266478,6.10162383984,6.16180141453,0.0,3.18306398386,-5.22444966081,5.08727132038,-0.00277351990383,-0.0596884343697,0.0,458.73564994896685,457.02489313715733,457.25139381103213,456.6854391146132
3.900000000000003,4.65337974379,-7.25392227777,22.9088449484,6.10174071128,6.158270946,0.0,3.25775728935,-5.37010659385,5.15599625636,0.0100260309917,-0.0571989136698,0.0,469.18337727576454,469.3744422205003,469.0323431556905,470.0255298657085
3.960000000000003,4.85085252748,-7.58012176284,23.2180202684,6.10192041021,6.15451070336,0.0,3.32491951246,-5.50336520113,5.14960348814,-0.0172829291214,-0.07681456445,0.0,448.0418682070538,446.4408881228178,448.2876184231809,446.06251647516075
4.020000000000002,5.05223123583,-7.91410567224,23.5253864336,6.10099599329,6.15032563292,0.0,3.3880262057,-5.62973670232,5.09587359926,-0.0118968950315,-0.0584434564565,0.0,431.98605818775735,433.5288032475575,431.71280246804815,432.1672244447242
4.080000000000001,5.25751390104,-8.25581263412,23.8299490314,6.10018616208,6.1464570298,0.0,3.45498358704,-5.76078542954,5.056087862,-0.016906841895,-0.0806426369703,0.0,438.5245718992515,436.67288929808115,436.7688551331156,436.3508322376143
4.14,5.46690753946,-8.60548806924,24.1323406141,6.09947099165,6.14208664,0.0,3.5251353936,-5.89535662118,5.0234275236,-0.0034533038607,-0.0605920076674,0.0,439.43469833221206,441.0897062647657,438.6753794517812,439.7914888194725
4.199999999999998,5.68148172755,-8.9644619271,24.4390148603,6.09927652672,6.1382531451,0.0,3.62753479121,-6.07048661262,5.19768094329,-0.00281995013541,-0.0714741737711,0.0,504.68323080703186,503.8945312874071,502.5438218614531,502.5898027536482
4.259999999999997,5.90186937763,-9.33348707509,24.7533595477,6.09928247918,6.13458412322,0.0,3.71895521913,-6.23049112581,5.27961378776,0.00537795577862,-0.0459427251836,0.0,478.31203164518206,480.25032161473473,478.40039466900765,479.02433975224835
4.319999999999996,6.12684964824,-9.71100947006,25.0663729893,6.09944117802,6.13221683567,0.0,3.78057743336,-6.35395809271,5.15459080219,-0.00347441251143,-0.0289018919251,0.0,412.5794270453376,414.0806795664509,414.6187427448478,413.840008691347
4.379999999999995,6.35569323076,-10.0961771267,25.3728278787,6.09912700962,6.13061922213,0.0,3.84764038863,-6.48534033331,5.06079810821,-0.0090156359963,-0.0224269037168,0.0,423.60584710165676,424.1622333091006,423.57376266237355,423.0969153839742
4.439999999999993,6.58863366932,-10.4893723932,25.6740552669,6.09861162945,6.12942828848,0.0,3.91709380725,-6.62156048142,4.98025176743,-0.00775104998454,-0.0151362392621,0.0,428.28916747867237,428.9089775615594,426.57815679542404,426.6862757510607
4.499999999999992,6.82618875065,-10.8913411364,25.973262469,6.098084251,6.12806336865,0.0,4.00137147167,-6.77770669239,4.9929110789,-0.0109522591467,-0.0458131346099,0.0,458.7768923756814,456.3339100250652,458.1014830560948,457.846925426924
4.559999999999991,7.06917411267,-11.3031749044,26.2754499632,6.09753488257,6.12513622987,0.0,4.09823238303,-6.95032815279,5.0790804482,-0.00578623948864,-0.0555124660531,0.0,481.67768562390916,480.9421602513201,481.16719998306553,481.5583490546673
4.6199999999999894,7.31787571403,-11.7252782723,26.5818985968,6.09756976862,6.12220667812,0.0,4.19195173951,-7.12003236438,5.13512433176,0.0109761365231,-0.0380095881821,0.0,473.35653400435007,474.7004651231633,473.4807966576666,474.76894728775096
4.679999999999988,7.57223070004,-12.1576237145,26.8916333834,6.09779386205,6.12019302699,0.0,4.2865758064,-7.29170548388,5.18868578836,-0.0175115975719,-0.0258892173417,0.0,474.030504046109,474.96080286256114,476.12944525001814,473.9444087757306
4.739999999999987,7.83114411278,-12.5990720026,27.1977638181,6.09628293883,6.11831344713,0.0,4.34401537748,-7.42382501294,5.01628796259,-0.048545558336,-0.0453559014558,0.0,403.06931536172505,401.30507513827735,402.4165940643188,399.59623537918884
4.799999999999986,8.09484898302,-13.0500360417,27.5013825646,6.09309770194,6.11534790055,0.0,4.44619936283,-7.60878900815,5.10318282497,-0.0642121116947,-0.0591474049429,0.0,486.48779953633715,485.45244771932363,485.1244169093998,483.9446832013807
4.859999999999984,8.36362837164,-13.5110049534,27.8037848365,6.08906692524,6.11201800106,0.0,4.51333678957,-7.75753137674,4.97698959968,-0.0738921832153,-0.0490521796022,0.0,418.89083379049686,419.76575026749936,419.8727109870283,419.0280881443666
4.919999999999983,8.63676921815,-13.9813672753,28.1002819355,6.08425976558,6.10890790897,0.0,4.59150624962,-7.92192109411,4.90593883403,-0.0970221149077,-0.0580767002758,0.0,439.6839215742653,438.93362061663447,437.5317209555918,435.5956534884743
4.979999999999982,8.91470702679,-14.461826099,28.3928573987,6.07799668355,6.10526816364,0.0,4.67326137422,-8.09416252547,4.84605984042,-0.12617620589,-0.0664100836244,0.0,442.67590045150115,441.98678138374987,443.78898004595237,441.3786768217835
5.0399999999999805,9.19747930907,-14.9526639864,28.6811397992,6.07071703923,6.1012850753,0.0,4.75268993633,-8.26798429576,4.7628428767,-0.113069940663,-0.0663343226749,0.0,436.6579021219381,436.6608628510022,434.8178858531244,435.90104786750044
